<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
MBB,20171226,15.7818,16.0374,15.7499,15.9735,5104630
MBB,20171225,16.1652,16.3569,15.9097,15.9735,4188750
MBB,20171222,15.9416,16.1652,15.8138,16.1333,4447860
MBB,20171221,15.9735,16.1971,15.8777,15.9416,5668610
MBB,20171220,15.7179,16.0055,15.5902,15.9096,5306880
MBB,20171219,15.7499,15.8137,15.5582,15.6860,3594180
MBB,20171218,15.5262,15.7818,15.4943,15.7818,4584260
MBB,20171215,15.3665,15.4943,15.2707,15.4943,2556090
MBB,20171214,14.9512,15.4624,14.8873,15.3346,2937360
MBB,20171213,15.4304,15.4624,14.8554,14.8554,2439940
MBB,20171212,15.3985,15.6221,14.2803,15.3346,7834550
MBB,20171211,15.7499,15.8138,15.3346,15.3346,3737190
MBB,20171208,15.8457,16.0054,15.6860,15.9096,2545200
MBB,20171207,15.9735,16.1013,15.7179,15.7818,2460940
MBB,20171206,15.9735,15.9735,15.5582,15.9096,5999460
MBB,20171205,16.5166,16.5805,15.9096,15.9096,7829340
MBB,20171204,16.4847,16.5805,16.3888,16.5166,4978480
MBB,20171201,16.3569,16.4208,16.2291,16.2930,4492440
MBB,20171130,16.0374,16.4208,16.0374,16.3569,7774150
MBB,20171129,15.5901,15.9735,15.4943,15.9735,5515500
MBB,20171128,15.5583,15.6860,15.3985,15.4943,6224740
MBB,20171127,15.8457,15.9735,15.5902,15.5902,5856930
MBB,20171124,15.7818,16.0054,15.5901,15.8138,4241180
MBB,20171123,15.8458,16.1013,15.4624,15.7818,11421730
MBB,20171122,15.3665,15.5902,15.2707,15.4624,11311110
MBB,20171121,15.2707,15.7819,15.1430,15.3346,9429430
MBB,20171120,15.1109,15.3346,15.0151,15.1749,4037860
MBB,20171117,15.0151,15.1748,14.8873,15.0790,5474220
MBB,20171116,14.6318,14.9193,14.5999,14.8873,5243540
MBB,20171115,14.7595,14.8234,14.5998,14.6318,3676850
MBB,20171114,14.7915,14.9512,14.5040,14.7595,4351390
MBB,20171113,15.0471,15.0790,14.7276,14.7276,6356660
MBB,20171110,14.9832,15.3346,14.8554,15.0471,6496980
MBB,20171109,15.2707,15.2707,14.9832,15.0151,5204980
MBB,20171108,14.9193,15.2707,14.8873,15.2068,8313850
MBB,20171107,14.6318,14.9513,14.5679,14.8554,6773700
MBB,20171106,14.5039,14.6317,14.4401,14.6318,2712810
MBB,20171103,14.3761,14.4720,14.2803,14.4720,1705220
MBB,20171102,14.5678,14.6637,14.1845,14.3442,3923110
MBB,20171101,14.4720,14.5998,14.4401,14.4720,2467440
MBB,20171031,14.4401,14.6637,14.3443,14.4401,3314330
MBB,20171030,14.7595,14.8234,14.4400,14.4401,3708080
MBB,20171027,14.3762,14.6957,14.3762,14.6956,3100630
MBB,20171026,14.4721,14.5359,14.2484,14.3762,3024690
MBB,20171025,14.3761,14.5359,14.3442,14.5040,3460260
MBB,20171024,14.1206,14.2803,14.1206,14.2803,2053320
MBB,20171023,14.3123,14.3762,14.0567,14.1845,3002430
MBB,20171020,14.4401,14.5998,14.3443,14.3762,3763540
MBB,20171019,14.7595,14.7914,14.4400,14.4401,6304060
MBB,20171018,15.0471,15.0790,14.7596,14.7595,4593560
MBB,20171017,14.7595,14.9831,14.7595,14.9832,5036910
MBB,20171016,15.0790,15.1110,14.7596,14.7595,3933190
MBB,20171013,14.7595,14.9192,14.7595,14.9193,3369480
MBB,20171012,14.9512,15.0151,14.7595,14.7595,4122730
MBB,20171011,14.9193,15.1110,14.7915,14.8873,3981470
MBB,20171010,14.7595,15.1109,14.7595,14.9193,5285620
MBB,20171009,14.9831,15.0790,14.7595,14.8234,5612750
MBB,20171006,14.1206,14.8234,14.1206,14.7595,7227750
MBB,20171005,14.4081,14.5359,14.1206,14.1206,4216170
MBB,20171004,13.8011,14.3123,13.7692,14.3123,3487740
MBB,20171003,13.8650,13.8650,13.5455,13.7692,1621060
MBB,20171002,13.8970,14.1526,13.7373,13.8011,1981130
MBB,20170929,13.9117,14.1350,13.8479,13.8970,2598600
MBB,20170928,13.7131,13.7433,13.5323,13.5926,6510940
MBB,20170927,13.7432,13.7432,13.6528,13.6830,1835200
MBB,20170926,13.8336,13.8336,13.6528,13.7131,2963140
MBB,20170925,13.8337,13.9241,13.7734,13.8035,2393350
MBB,20170922,13.9843,14.1049,13.8336,13.8337,3779620
MBB,20170921,13.8337,14.0145,13.8036,13.9542,2165830
MBB,20170920,13.8035,13.8638,13.7734,13.8337,1510880
MBB,20170919,13.8638,14.0446,13.8035,13.8035,2567700
MBB,20170918,13.8638,14.0446,13.8035,13.8638,2637410
MBB,20170915,13.9241,13.9241,13.7734,13.8035,1879360
MBB,20170914,13.9542,14.1049,13.9241,13.9241,2064800
MBB,20170913,13.9241,14.0446,13.8638,13.8638,1494240
MBB,20170912,13.5022,13.9241,13.5022,13.8638,6404130
MBB,20170911,13.6227,13.8035,13.5323,13.5323,3864890
MBB,20170908,13.9844,14.0447,13.7132,13.7131,4304960
MBB,20170907,14.0447,14.2255,13.9844,13.9844,2913730
MBB,20170906,14.0447,14.0748,13.8940,14.0748,2406130
MBB,20170905,14.1050,14.2557,14.0145,14.0748,2828120
MBB,20170901,14.4063,14.4063,14.0145,14.1351,3641190
MBB,20170831,14.0447,14.4666,13.9844,14.3159,6772570
MBB,20170830,13.9543,14.1049,13.8337,13.9844,2376480
MBB,20170829,13.8639,14.1050,13.8036,13.8337,4206280
MBB,20170828,13.7131,14.0447,13.7131,13.8940,2172800
MBB,20170825,13.7734,13.9844,13.7132,13.8337,3125910
MBB,20170824,13.2309,13.7432,13.2309,13.7433,4126940
MBB,20170823,13.2610,13.3514,13.1404,13.2610,888120
MBB,20170822,13.3816,13.4419,13.0802,13.2610,1805920
MBB,20170821,13.5022,13.5323,13.3214,13.3816,1153860
MBB,20170818,13.2008,13.5022,13.0802,13.5022,2005430
MBB,20170817,13.7131,13.7131,13.2912,13.2912,3710630
MBB,20170816,13.8035,13.8035,13.5323,13.7131,1780090
MBB,20170815,14.0447,14.0447,13.8036,13.8035,1457860
MBB,20170814,13.5022,14.0146,13.4721,13.9844,3384150
MBB,20170811,13.5021,13.6528,13.4117,13.5022,3122840
MBB,20170810,13.4419,13.6529,13.3213,13.5624,3338290
MBB,20170809,14.0446,14.0446,13.2610,13.5323,7408710
MBB,20170808,14.2858,14.2858,13.9241,14.0446,3473580
MBB,20170807,14.0446,14.3158,13.9843,14.2858,3758120
MBB,20170804,14.3460,14.3460,13.9844,14.0446,1501290
MBB,20170803,14.0446,14.2858,13.7433,14.1652,7586260
MBB,20170802,14.0447,14.4666,13.8639,14.1652,4344820
MBB,20170801,14.2254,14.2857,14.0446,14.2858,2723330
MBB,20170731,14.1652,14.5269,14.0748,14.3460,4983080
MBB,20170728,13.3816,14.1652,13.3816,14.1652,6617260
MBB,20170727,13.3213,13.5323,13.2610,13.3816,2184450
MBB,20170726,13.3816,13.6528,13.2007,13.3213,3812770
MBB,20170725,12.4171,13.3213,12.4171,13.3213,3568050
MBB,20170724,12.2966,12.4774,12.1760,12.4774,1455550
MBB,20170721,12.5377,12.5980,12.2363,12.2363,1073920
MBB,20170720,12.3569,12.5377,12.1761,12.5377,851450
MBB,20170719,12.6281,12.6281,12.3568,12.3569,639030
MBB,20170718,12.3871,12.5679,12.0555,12.4774,1387350
MBB,20170717,12.6884,12.8994,12.3871,12.4172,2596150
MBB,20170714,12.8692,12.9596,12.7486,12.8090,798560
MBB,20170713,12.8391,12.8994,12.7185,12.8692,817410
MBB,20170712,12.8994,12.9596,12.8391,12.8391,1480640
MBB,20170711,12.5076,12.7788,12.3569,12.7788,3201390
MBB,20170710,12.8391,12.8994,12.4172,12.5076,3314790
MBB,20170707,13.1104,13.2008,12.8693,12.8994,3173960
MBB,20170706,13.2309,13.2309,13.0802,13.1405,1754800
MBB,20170705,13.2007,13.2610,12.9596,13.1103,3363150
MBB,20170704,13.4117,13.4117,13.1405,13.2610,2803570
MBB,20170703,13.5625,13.5926,13.3816,13.4117,1489400
MBB,20170630,13.4419,13.7131,13.4419,13.4419,2209720
MBB,20170629,13.2611,13.5022,13.1706,13.4419,2200730
MBB,20170628,12.9898,13.1405,12.9596,13.1405,1070020
MBB,20170627,13.0802,13.1706,12.9596,13.0802,1212530
MBB,20170626,12.8693,13.2008,12.8090,13.0802,1959590
MBB,20170623,12.9596,13.0199,12.7788,12.9597,2162290
MBB,20170622,13.0200,13.4419,13.0200,13.0802,2404840
MBB,20170621,12.8994,13.2008,12.5076,13.2008,4909800
MBB,20170620,12.5980,12.9597,12.5980,12.8994,3609770
MBB,20170619,12.1760,12.5678,12.1459,12.5076,2811560
MBB,20170616,12.0857,12.2364,12.0555,12.1760,1845630
MBB,20170615,12.2665,12.3268,12.0555,12.1158,1653670
MBB,20170614,12.0555,12.3267,12.0253,12.2665,2980340
MBB,20170613,11.9350,12.1158,11.7240,11.9952,3093530
MBB,20170612,12.0856,12.1459,11.9650,11.9651,1751690
MBB,20170609,12.0856,12.2363,12.0555,12.0856,1527200
MBB,20170608,12.2062,12.3268,12.0254,12.0856,2318370
MBB,20170607,11.8445,12.2363,11.8445,12.2062,5870170
MBB,20170606,11.5130,11.7240,11.5130,11.6938,1494260
MBB,20170605,11.5733,11.7239,11.4828,11.5130,1883840
MBB,20170602,11.5733,11.6034,11.3924,11.4527,962630
MBB,20170601,11.4527,11.5431,11.3623,11.5130,1197560
MBB,20170531,11.4527,11.5733,11.3321,11.3623,2081840
MBB,20170530,11.5733,11.7541,11.3925,11.4527,3230310
MBB,20170529,11.7240,11.8144,11.5432,11.5733,2785230
MBB,20170526,11.4527,11.8144,11.4527,11.7240,2157830
MBB,20170525,11.6336,11.8747,11.4528,11.5130,5165180
MBB,20170524,10.6088,11.3321,10.6088,11.3322,6046650
MBB,20170523,10.8500,11.0007,10.6089,10.6088,3328940
MBB,20170522,10.7595,11.2116,10.7293,11.0308,3030910
MBB,20170519,10.4280,10.6992,10.4280,10.6992,3450580
MBB,20170518,10.0060,10.4883,10.0060,10.3677,4708440
MBB,20170517,9.9157,10.0061,9.9157,9.9759,982720
MBB,20170516,9.9458,10.0965,9.9157,9.9458,1524400
MBB,20170515,10.0663,10.0663,9.9457,9.9458,1878850
MBB,20170512,10.1869,10.1869,10.0663,10.0663,1151560
MBB,20170511,10.1869,10.2472,10.0965,10.1869,967050
MBB,20170510,10.0061,10.3677,10.0061,10.1869,3075660
MBB,20170509,9.8855,10.0663,9.8855,10.0362,1147100
MBB,20170508,10.0663,10.0964,9.8855,9.8855,1798200
MBB,20170505,9.8855,10.2472,9.8855,10.0663,2259900
MBB,20170504,10.1266,10.1266,9.9156,9.9458,2198570
MBB,20170503,9.5238,10.1266,9.5238,10.1266,4157830
MBB,20170428,9.1622,9.5540,9.1622,9.5238,2269460
MBB,20170427,9.1622,9.2828,9.0718,9.1622,1341720
MBB,20170426,9.0114,9.2224,8.9813,9.0718,779060
MBB,20170425,8.9814,9.0115,8.9211,8.9813,758000
MBB,20170424,9.0416,9.0718,9.0115,9.0115,645890
MBB,20170421,9.1019,9.1622,9.0416,9.1019,297740
MBB,20170420,9.0115,9.1019,9.0115,9.0416,365920
MBB,20170419,9.1019,9.1019,9.0115,9.0416,254420
MBB,20170418,9.1019,9.1622,8.9813,9.1622,521880
MBB,20170417,9.2828,9.2828,9.1019,9.1019,976370
MBB,20170414,9.3129,9.3129,9.1019,9.1622,1070820
MBB,20170413,9.3430,9.3732,9.2225,9.3430,479970
MBB,20170412,9.4334,9.4334,9.2526,9.2526,613140
MBB,20170411,9.2225,9.4636,9.1924,9.4334,1291140
MBB,20170410,9.1923,9.2526,9.1923,9.2225,336270
MBB,20170407,9.2224,9.2827,9.1923,9.2526,395600
MBB,20170405,9.3430,9.4033,9.2828,9.2827,906800
MBB,20170404,9.3129,9.3430,9.2526,9.3129,1077960
MBB,20170403,9.1622,9.3129,9.1019,9.3129,1053100
MBB,20170331,9.3731,9.3731,9.1923,9.2526,492910
MBB,20170330,9.1924,9.4636,9.1924,9.3731,940860
MBB,20170329,9.2225,9.2526,9.1019,9.2225,1310100
MBB,20170328,9.3129,9.3430,9.2225,9.2526,1252120
MBB,20170327,9.4334,9.5238,9.2827,9.3129,1025710
MBB,20170324,9.2827,9.5238,9.2827,9.4334,2046070
MBB,20170323,9.2526,9.3128,9.1621,9.2827,1778350
MBB,20170322,9.3128,9.3430,9.2526,9.2827,2632970
MBB,20170321,9.1019,9.3129,9.0718,9.2827,3512830
MBB,20170320,8.8005,9.2224,8.8005,9.0718,3093190
MBB,20170317,8.7101,8.8306,8.7101,8.7402,736360
MBB,20170316,8.7402,8.8005,8.7101,8.7402,635060
MBB,20170315,8.8005,8.8306,8.7402,8.7402,355820
MBB,20170314,8.8608,8.8909,8.7704,8.8306,759180
MBB,20170313,8.6800,8.8608,8.6197,8.8608,902800
MBB,20170310,8.7704,8.9512,8.6800,8.6800,1217530
MBB,20170309,8.4991,8.8608,8.4690,8.7704,2206040
MBB,20170308,8.4087,8.4991,8.3484,8.4991,576870
MBB,20170307,8.4087,8.4087,8.3786,8.4087,264120
MBB,20170306,8.3786,8.4690,8.3786,8.4087,267720
MBB,20170303,8.3183,8.4087,8.2580,8.3183,173460
MBB,20170302,8.4087,8.4388,8.3183,8.3786,201630
MBB,20170301,8.4991,8.4991,8.3484,8.4087,265700
MBB,20170228,8.4991,8.4991,8.4087,8.4388,434370
MBB,20170227,8.4389,8.5293,8.4389,8.4991,290650
MBB,20170224,8.4388,8.5895,8.4388,8.5293,354590
MBB,20170223,8.5891,8.5891,8.4390,8.5594,667670
MBB,20170222,8.4690,8.4979,8.3823,8.4690,940560
MBB,20170221,8.4690,8.4979,8.4401,8.4690,627760
MBB,20170220,8.4979,8.5268,8.4690,8.4690,558160
MBB,20170217,8.4401,8.5268,8.4112,8.5268,504390
MBB,20170216,8.4112,8.5846,8.4112,8.4401,940230
MBB,20170215,8.2667,8.3823,8.2667,8.3823,534490
MBB,20170214,8.3823,8.3823,8.2667,8.2667,577900
MBB,20170213,8.2667,8.3534,8.2378,8.3245,938710
MBB,20170210,8.2378,8.2378,8.1800,8.1800,212660
MBB,20170209,8.1511,8.2378,8.1511,8.2378,550440
MBB,20170208,8.1800,8.1800,8.0933,8.1800,366590
MBB,20170207,8.1800,8.2089,8.0933,8.0933,671750
MBB,20170206,8.1800,8.1800,8.0644,8.1511,257350
MBB,20170203,8.2089,8.2667,8.1511,8.1800,603770
MBB,20170202,8.1800,8.2089,8.1222,8.2089,379300
MBB,20170125,8.1511,8.1800,8.0933,8.1800,677410
MBB,20170124,7.9776,8.1510,7.9776,8.1511,459610
MBB,20170123,8.0066,8.0933,7.9777,7.9776,399380
MBB,20170120,8.0933,8.0933,8.0066,8.0355,461340
MBB,20170119,8.1511,8.1511,8.0066,8.0355,401040
MBB,20170118,8.2089,8.2089,8.0933,8.0933,436170
MBB,20170117,7.9776,8.1799,7.9776,8.1800,2058150
MBB,20170116,7.9487,7.9487,7.8620,7.8909,162840
MBB,20170113,8.0354,8.0354,7.9487,7.9487,238250
MBB,20170112,7.9776,8.0932,7.9776,8.0065,624630
MBB,20170111,7.9198,7.9776,7.9198,7.9487,298930
MBB,20170110,7.9487,7.9487,7.8909,7.9198,264760
MBB,20170109,7.9487,7.9776,7.9198,7.9198,282940
MBB,20170106,7.8620,8.0065,7.8042,7.9487,510600
MBB,20170105,7.8620,7.8620,7.8042,7.8042,491670
MBB,20170104,8.0354,8.0354,7.8620,7.8620,408430
MBB,20170103,7.8621,8.0355,7.8332,7.9487,354170
MBB,20161230,7.7753,8.0933,7.6886,8.0933,1305800
MBB,20161229,7.6886,7.7464,7.6886,7.7464,159830
MBB,20161228,7.6886,7.7175,7.6597,7.6886,248630
MBB,20161227,7.6308,7.6597,7.6019,7.6597,137630
MBB,20161226,7.6597,7.6597,7.6019,7.6019,161870
MBB,20161223,7.6597,7.6597,7.6308,7.6308,72020
MBB,20161222,7.6886,7.6886,7.6308,7.6597,207470
MBB,20161221,7.6886,7.6886,7.6597,7.6886,170610
MBB,20161220,7.6597,7.6886,7.6308,7.6886,159480
MBB,20161219,7.6019,7.7464,7.6019,7.6597,252470
MBB,20161216,7.6019,7.6308,7.6019,7.6019,203090
MBB,20161215,7.6308,7.6308,7.6019,7.6019,97740
MBB,20161214,7.6308,7.6597,7.6019,7.6308,149550
MBB,20161213,7.6308,7.6308,7.5730,7.6308,220190
MBB,20161212,7.6019,7.6597,7.6019,7.6308,135750
MBB,20161209,7.6886,7.6886,7.5730,7.6886,120820
MBB,20161208,7.5730,7.6308,7.5730,7.6019,107320
MBB,20161207,7.6308,7.7464,7.6019,7.6019,147960
MBB,20161206,7.5730,7.6886,7.5730,7.6886,173330
MBB,20161205,7.6597,7.6886,7.6308,7.6308,260110
MBB,20161202,7.6886,7.7175,7.6597,7.6886,69980
MBB,20161201,7.7175,7.7464,7.6597,7.6597,149550
MBB,20161130,7.6886,7.7464,7.6308,7.7175,65710
MBB,20161129,7.6308,7.6886,7.6019,7.6886,55920
MBB,20161128,7.7175,7.7175,7.6019,7.6308,128710
MBB,20161125,7.7753,7.7753,7.6886,7.7175,128770
MBB,20161124,7.8042,7.8042,7.6886,7.7753,248790
MBB,20161123,7.7753,7.8331,7.7464,7.7753,390540
MBB,20161122,7.8042,7.8042,7.7464,7.7464,250560
MBB,20161121,7.8042,7.8331,7.7464,7.7464,251460
MBB,20161118,7.8331,7.8620,7.8042,7.8042,188030
MBB,20161117,7.8620,7.9198,7.8042,7.8331,160330
MBB,20161116,7.8331,7.9198,7.8331,7.8620,162280
MBB,20161115,7.9487,7.9776,7.8909,7.9198,174910
MBB,20161114,7.9776,8.0354,7.9198,7.9487,95380
MBB,20161111,8.0354,8.0643,7.9776,7.9776,86660
MBB,20161110,7.9776,8.0354,7.9776,8.0065,216490
MBB,20161109,8.0933,8.0933,7.5730,7.9776,268320
MBB,20161108,8.1511,8.1511,8.0355,8.0933,87410
MBB,20161107,8.0355,8.0933,7.9777,8.0644,83300
MBB,20161104,8.0644,8.0933,8.0355,8.0355,234450
MBB,20161103,8.2089,8.2089,8.1222,8.1222,90350
MBB,20161102,8.2667,8.2667,8.1800,8.2089,170280
MBB,20161101,8.2667,8.2667,8.2089,8.2667,110090
MBB,20161031,8.2667,8.2667,8.2378,8.2667,264490
MBB,20161028,8.2378,8.2667,8.2378,8.2378,160650
MBB,20161027,8.2378,8.2667,8.2089,8.2378,180870
MBB,20161026,8.2667,8.3245,8.2378,8.2378,113940
MBB,20161025,8.2667,8.3534,8.2667,8.2667,213730
MBB,20161024,8.4048,8.4628,8.2309,8.2956,490200
MBB,20161021,8.2584,8.2584,8.2033,8.2309,179200
MBB,20161020,8.2584,8.2584,8.2309,8.2584,277890
MBB,20161019,8.2584,8.3135,8.2309,8.2584,619660
MBB,20161018,8.2033,8.2584,8.2033,8.2584,121190
MBB,20161017,8.1758,8.2584,8.1483,8.2584,477660
MBB,20161014,8.1758,8.3135,8.1758,8.1758,704440
MBB,20161013,8.1483,8.1758,8.1483,8.1483,380570
MBB,20161012,8.1758,8.1758,8.1483,8.1483,461500
MBB,20161011,8.1483,8.1758,8.1207,8.1483,322790
MBB,20161010,8.2309,8.2309,8.1483,8.1758,278230
MBB,20161007,8.2585,8.2585,8.2034,8.2309,464580
MBB,20161006,8.1483,8.2034,8.1208,8.2034,610850
MBB,20161005,8.0933,8.1483,8.0933,8.1208,361860
MBB,20161004,8.0932,8.1483,8.0932,8.1208,502400
MBB,20161003,8.2034,8.2034,8.1208,8.1483,296270
MBB,20160930,8.1483,8.2034,8.1208,8.2034,91610
MBB,20160929,8.1484,8.1759,8.0933,8.1483,200950
MBB,20160928,8.0933,8.1484,8.0658,8.0933,965580
MBB,20160927,8.0933,8.1483,8.0933,8.0933,426860
MBB,20160926,8.0933,8.1208,8.0933,8.1208,106840
MBB,20160923,8.1208,8.1483,8.0933,8.1208,210620
MBB,20160922,8.0933,8.1484,8.0933,8.1208,332620
MBB,20160921,8.0933,8.1208,8.0933,8.0933,201250
MBB,20160920,8.1208,8.1483,8.0933,8.1208,133130
MBB,20160919,8.1483,8.1483,8.1208,8.1208,242090
MBB,20160916,8.1483,8.1758,8.1207,8.1208,120300
MBB,20160915,8.1758,8.1758,8.1483,8.1758,163050
MBB,20160914,8.1758,8.1758,8.1207,8.1483,138360
MBB,20160913,8.1483,8.2034,8.1483,8.1758,154740
MBB,20160912,8.2034,8.2309,8.1483,8.2034,254020
MBB,20160909,8.2034,8.2034,8.1483,8.2034,240610
MBB,20160908,8.1483,8.2034,8.1483,8.2034,196110
MBB,20160907,8.0933,8.1484,8.0933,8.1483,67690
MBB,20160906,8.1484,8.1484,8.0933,8.0933,180810
MBB,20160905,8.1483,8.1483,8.0932,8.0933,104740
MBB,20160901,8.1483,8.1483,8.0932,8.1483,126170
MBB,20160831,8.1483,8.2034,8.1483,8.1483,116320
MBB,20160830,8.2034,8.2034,8.1483,8.1483,118860
MBB,20160829,8.1483,8.2034,8.1483,8.1483,130930
MBB,20160826,8.2034,8.2034,8.1483,8.2034,138190
MBB,20160825,8.1483,8.2034,8.1483,8.2034,62590
MBB,20160824,8.1483,8.2034,8.1483,8.1483,140110
MBB,20160823,8.1483,8.2034,8.1483,8.1483,102320
MBB,20160822,8.1483,8.2034,8.1483,8.1483,141770
MBB,20160819,8.2034,8.2585,8.1483,8.1483,121050
MBB,20160818,8.1483,8.2585,8.1483,8.2034,394730
MBB,20160817,8.1483,8.2584,8.1483,8.2034,238470
MBB,20160816,8.2034,8.2034,8.1483,8.1483,140970
MBB,20160815,8.2585,8.2585,8.1483,8.2034,54990
MBB,20160812,8.3135,8.3135,8.2033,8.2034,75350
MBB,20160811,8.2585,8.2585,8.2034,8.2584,242300
MBB,20160810,8.2034,8.2584,8.1483,8.2034,210330
MBB,20160809,8.1483,8.2034,8.1483,8.1483,144450
MBB,20160808,8.1483,8.2034,8.1483,8.1483,90900
MBB,20160805,8.0932,8.1483,8.0932,8.1483,166710
MBB,20160804,8.2034,8.2034,8.1483,8.1483,364470
MBB,20160803,8.2585,8.2585,8.1483,8.2034,116370
MBB,20160802,8.2584,8.3135,8.2033,8.2034,235060
MBB,20160801,8.3135,8.3135,8.2584,8.2584,361240
MBB,20160729,8.3686,8.3686,8.2584,8.2584,384340
MBB,20160728,8.3685,8.3685,8.3134,8.3135,205210
MBB,20160727,8.3135,8.4236,8.3135,8.3685,181100
MBB,20160726,8.4236,8.4236,8.3135,8.3135,170970
MBB,20160725,8.3134,8.3685,8.2584,8.2584,291070
MBB,20160722,8.3685,8.3685,8.2584,8.3685,510450
MBB,20160721,8.3135,8.4236,8.3135,8.3685,252560
MBB,20160720,8.3685,8.4236,8.3134,8.3135,210730
MBB,20160719,8.4236,8.4786,8.3685,8.3685,411690
MBB,20160718,8.5337,8.5888,8.4236,8.5337,336030
MBB,20160715,8.4786,8.5888,8.4236,8.5337,188540
MBB,20160714,8.4236,8.6989,8.4236,8.5337,811590
MBB,20160713,8.3135,8.4236,8.2584,8.4236,694230
MBB,20160712,8.3685,8.3685,8.2584,8.2584,547160
MBB,20160711,8.3135,8.3686,8.2584,8.3685,271860
MBB,20160708,8.4236,8.4236,8.3135,8.3135,244820
MBB,20160707,8.3135,8.3686,8.3135,8.3135,282910
MBB,20160706,8.3134,8.3685,8.3134,8.3135,151690
MBB,20160705,8.2584,8.4236,8.2584,8.3685,714190
MBB,20160704,8.2033,8.3135,8.2033,8.2584,675550
MBB,20160701,8.2034,8.2585,8.1483,8.2584,266490
MBB,20160630,8.2584,8.2584,8.2033,8.2034,197840
MBB,20160629,8.2585,8.3135,8.2585,8.2584,270460
MBB,20160628,8.2034,8.2585,8.1483,8.2034,77680
MBB,20160627,8.0382,8.2034,8.0382,8.2034,298250
MBB,20160624,8.3685,8.3685,7.8730,8.2034,1158300
MBB,20160623,8.3135,8.3135,8.2584,8.2584,135800
MBB,20160622,8.3686,8.3686,8.2584,8.2584,258250
MBB,20160621,8.3686,8.3686,8.3135,8.3135,128320
MBB,20160620,8.4236,8.4236,8.3134,8.3135,73780
MBB,20160617,8.3685,8.4236,8.3134,8.3685,207250
MBB,20160616,8.4787,8.4787,8.3685,8.3685,248630
MBB,20160615,8.4787,8.4787,8.3135,8.4236,290950
MBB,20160614,8.4236,8.4787,8.4236,8.4236,86120
MBB,20160613,8.4787,8.4787,8.4236,8.4236,86100
MBB,20160610,8.5337,8.7539,8.4786,8.4787,4844400
MBB,20160609,8.4787,8.5888,8.4236,8.5337,1437310
MBB,20160608,8.5337,8.5888,8.4786,8.4787,1536150
MBB,20160607,8.4236,8.5337,8.4236,8.5337,1630160
MBB,20160606,8.4787,8.5338,8.4236,8.4236,1163570
MBB,20160603,8.5888,8.5888,8.4787,8.4787,377530
MBB,20160602,8.5337,8.5888,8.5337,8.5888,2942460
MBB,20160601,8.6439,8.6439,8.5337,8.5888,3260700
MBB,20160531,8.5888,8.6439,8.4787,8.5888,929600
MBB,20160530,8.4787,8.5888,8.4787,8.5888,2200360
MBB,20160527,8.4236,8.5337,8.3685,8.4787,2244640
MBB,20160526,8.3685,8.4236,8.3685,8.4236,769830
MBB,20160525,8.5337,8.5337,8.3685,8.3685,578150
MBB,20160524,8.4236,8.5888,8.3686,8.5337,2236940
MBB,20160523,8.6438,8.6438,8.4786,8.4787,1439500
MBB,20160520,8.5888,8.7540,8.5337,8.6438,4827930
MBB,20160519,8.4236,8.6438,8.3685,8.5888,5671620
MBB,20160518,8.3135,8.5337,8.2584,8.4236,3482360
MBB,20160517,8.2584,8.3135,8.2584,8.2584,503250
MBB,20160516,8.3135,8.3135,8.2584,8.2584,323540
MBB,20160513,8.3135,8.3686,8.3135,8.3135,305860
MBB,20160512,8.4236,8.4236,8.3135,8.3135,323970
MBB,20160511,8.3685,8.4236,8.3685,8.4236,1009960
MBB,20160510,8.2034,8.4236,8.2034,8.3685,536500
MBB,20160509,8.4236,8.4787,8.3135,8.4236,1338960
MBB,20160506,8.3135,8.4236,8.2584,8.4236,2218380
MBB,20160505,8.2584,8.3135,8.2584,8.3135,1051560
MBB,20160504,8.3135,8.3135,8.2034,8.3135,1662640
MBB,20160429,8.2034,8.3135,8.2034,8.3135,2274370
MBB,20160428,8.1484,8.1484,8.0933,8.1483,765550
MBB,20160427,8.0933,8.2034,8.0933,8.0933,1021140
MBB,20160426,8.0933,8.2585,8.0933,8.2034,806090
MBB,20160425,8.1483,8.2585,8.0933,8.2034,1110890
MBB,20160422,8.0382,8.2584,7.9831,8.2034,1772530
MBB,20160421,7.9280,8.0382,7.8730,8.0382,578270
MBB,20160420,7.9281,7.9832,7.8730,7.9831,666740
MBB,20160419,7.8730,7.9281,7.8179,7.9281,449390
MBB,20160415,7.9280,7.9831,7.8730,7.8730,114010
MBB,20160414,7.8730,7.9832,7.8730,7.9831,322470
MBB,20160413,7.8730,7.9281,7.8180,7.9281,646590
MBB,20160412,7.9831,7.9831,7.8730,7.9281,690290
MBB,20160411,7.9281,7.9832,7.8730,7.9831,362830
MBB,20160408,7.9831,7.9831,7.8730,7.9281,802720
MBB,20160407,7.9280,8.0382,7.8730,7.9831,752910
MBB,20160406,7.8180,7.9832,7.8180,7.9831,1164720
MBB,20160405,7.7629,7.8730,7.7629,7.8180,1346100
MBB,20160404,7.7629,7.8180,7.7078,7.7629,433560
MBB,20160401,7.8730,7.8730,7.7078,7.7629,891250
MBB,20160331,7.9281,7.9832,7.8730,7.8730,726580
MBB,20160330,7.9831,8.0382,7.8730,7.9281,1120520
MBB,20160329,8.0382,8.0382,7.9831,7.9831,477670
MBB,20160328,8.0382,8.0382,7.9831,8.0382,997270
